filename,caption
test_207.jpg,<SOS>A bathroom with white walls is shown. There is a large mirror hanging above the toilet with a white sink on it. There are towels hanging from a rack above the sink. Through the doorway you can see a bathroom with brown walls.  The walls are painted a dark brown color.<EOS>
test_208.jpg,<SOS>A whimsical toy is sitting on top of a table. The toy has a red background with black numbers on it. There is a small red and yellow background to the toy. There are two hands that are holding the toy with the red background.<EOS>
test_209.jpg,<SOS>A bunch of cows are grazing in a green field.  The cows are brown and white.  There are hills and trees in the background of the photo.  Beyond the field are lush green grasses.  Some of the cows have white bandanas on their heads.  One cow is grazing in the middle of the field.<EOS>
test_210.jpg,<SOS>A train is on the tracks. The train is blue and red in color. There are lights above the train. There is a metal fence on the side of the track.  There are trees in the distance.  The sky is clear and blue.  It appears to be the evening afternoon.  Also on the track are green grasses.<EOS>
test_211.jpg,<SOS>A tan and white dog is sitting on a tan couch with a black collar on the seat.  The dog has black eyes and white fur with white fur around the ears.  On the right side of the dog there is a long metal tabby cat is laying on the couch with its head turned away from the computer monitor.<EOS>
test_212.jpg,<SOS>There is a double decker bus in the middle of the road. The bus is white with a blue stripe down the side of it. There are trees behind the bus. The sky is partly cloudy and blue. There is a man sitting on the seat of the bus with his arm rest.<EOS>
test_213.jpg,<SOS>A woman is standing outside on a sidewalk. She is wearing a black jacket and pants. She has a purple umbrella in her hand. There is a walkway next to the woman that is covered with graffiti. There are abandoned buildings across from the sidewalk. Some of the buildings have graffiti on them.<EOS>
test_214.jpg,<SOS>A park bench is visible on a hill next to a large body of grass. There are a bunch of tall trees directly behind the bench. There is a very small tree near the bench with no leaves on it. The sky above the bench is blue with white fluffy clouds.<EOS>
test_215.jpg,"<SOS>A baseball player is standing on a baseball field on a sunny day.  He is wearing a blue and white uniform, blue cleats and gloves, and the bat he is holding in his right hand. He is also wearing a white helmet on his head and blue lettering on his left hand.<EOS>"
test_216.jpg,<SOS>This is a picture of a bathroom. The sink is white. The faucet is metal. There is a mirror above the sink. There are white towels hanging on a rack. The towels are multicolored. The mirror is clean and clear. The shower curtain is blue with white dots. The soap dispenser is white and plastic.<EOS>
test_217.jpg,"<SOS>A city street with many cars parked on it is visible.  A tall red brick building with a pointed roof is seen near the street.  Across the street, a series of buildings rise up against a grey cement barrier separating it from the view.  Trees line the sides of one of the buildings.<EOS>"
test_218.jpg,"<SOS>This picture is taken outside on a sunny day. A group of people are sitting at a fruit stand. Some of the people are wearing aprons, some were wearing sweatshirts, and some were also carrying umbrellas. A woman with blond hair is sitting to the right of the group.<EOS>"
test_219.jpg,<SOS>A person is surfing in the water. The water is splashing and splashing all around them. The person is wearing a black wet suit and holding onto a white surfboard. The surfboard has the letters SW on the front of it. There are smaller waves in the background.<EOS>
test_220.jpg,<SOS>A train is on the tracks. The train on the back of it is red and white. The letters on the side of the train are black. The grass on the street is green and tall. There are tall buildings behind the train. The sky above the train is blue.<EOS>
test_221.jpg,<SOS>A person is sitting in front of a laptop. The laptop is sitting on top of a table. The person is wearing black clothing. There are large black market signs on the wall of the room. The black market sign has white writing on it. There is a pitcher of water next to the pitcher.<EOS>
test_222.jpg,<SOS>This is an image of a city.  There are people walking on a sidewalk together.  The sidewalks in the image are flooded with people.  Some of the people are carrying umbrellas.  One woman has long brown hair and is wearing a pink jacket.  She is also wearing blue jeans and a green cap.<EOS>
test_223.jpg,"<SOS>A man is standing on a beach attempting to surf. He is wearing a black, yellow and white wet suit and standing high on a surfboard attached to his ankle. The surfboard is yellow, black and white. The man is holding the handle of his surfboard in his right hand.<EOS>"
test_224.jpg,<SOS>A table has several items on it. There is a silver bowl on the table with a knife and fork. On the right side of the table is a stack of silver plates. There are some silver utensils on the plates. The table is made of wood and has a silver sink.  There is also a silver counter top on the wall.<EOS>
test_225.jpg,<SOS>A black tabby cat is laying next to a mouse on a desk.  The cat has white whiskers and is gray with a black chin.  Its eyes are closed.  Behind the cat is a yellow and black comforter on the desk. There is a computer mouse next to the cat. The desk is made of wood and is shiny and gray.<EOS>
test_226.jpg,<SOS>This picture is taken inside of a living room of a home. There is a brown couch and love seat in the middle of the room. There are two large windows on either side of the couch. A small tv is sitting on top of one of the windows. A picture frame is hanging on the wall above the tv.<EOS>
test_227.jpg,<SOS>A small airplane is flying in the sky. The plane has a blue tail with a red stripe down the side. It also has two engines on each of its wings. The sky is very cloudy and blue. The clouds appear to be white.  A cockpit is visible on the plane. Small windows can be seen on the side as well.<EOS>
test_228.jpg,<SOS>There is a large body of water behind a bridge. The water is blue with white clouds in it. There are tall buildings in the distance behind the bridge.  The sky above is gray.  There is a bridge with a white overhead light on top of it.  In the distance is a forest of trees with green leafs.<EOS>
test_229.jpg,"<SOS>A baseball player is standing on a baseball field. He is wearing a red and white uniform, a black helmet, and red socks. His baseball mitt is black with white writing on it. His shirt is red white and red. His pants are black wide. Behind him, there is a large body of water.<EOS>"
test_230.jpg,<SOS>A small black and white stuffed animal sits inside of a white pillow. The pillow has a floral print design on it. The border of the pillow is purple. The stuffed animal is covered with white tissue. The tissue is scattered all over the place.<EOS>
test_231.jpg,<SOS>A large elephant is walking through the water. There are small waves in the water behind the elephant. There is a person standing behind the water with two kayaks in tow.  The elephant is white and has short black hair.  In the distance there are trees and bushes with green leafs on them.<EOS>
test_232.jpg,<SOS>A bottle of wine is sitting on top of a brown table. There are wine glasses on the table behind the bottle. A man in a brown jacket is sitting behind the table.  The man has a brown beard and glasses on his head. Part of a window can be seen above the man's back.<EOS>
test_233.jpg,<SOS>A zebra and a zebra stand side by side in a field.  The field has tall dry grass and weeds.  Both zebras are black and white and have brown manes.  One zebra is walking away from the other.  They are standing on tall brown grass.  Trees and bushes are visible behind the zebra.<EOS>
test_234.jpg,<SOS>Two giraffes are standing close together in a field of green grass. They are surrounded by tall green trees. The sky above them is blue and has a lot of clouds. The picture was taken in the daytime.  The day was very cloudy and the sky is a very pale blue color.<EOS>
test_235.jpg,<SOS>This is a picture of a sink. The sink is white. The walls are blue. There is a vase on top of the sink that has orange flowers. The vase has pictures of animals on it. There are bottles next to the vase. The bottle on the left has orange juice. The other bottle has blue juice.<EOS>
test_236.jpg,"<SOS>A man and woman are playing on a grassy field on a sunny day. They are on a road that has no cars on it. A woman is next to them on the right. She is wearing a shirt, beanie and sunglasses. Her hair is blond and she is smiling. There are several trees surrounding the woman.<EOS>"
test_237.jpg,<SOS>A man in a green shirt and shorts is throwing a Frisbee. There are three other men in the same shirt playing frisbee in front of him. There is a small green fence behind them.  The grass is green.  There are trees in the distance behind the fence.  Some of the men are wearing hats.<EOS>
test_238.jpg,<SOS>A bunch of people are outside on a sunny day playing a sport. The woman in the back is wearing a blue shirt and blue jean pants. There is a soccer net in front of her. A group of people sitting in the stands watching the game. There are green tents on the ground around the people.<EOS>
test_239.jpg,<SOS>A large elephant is walking down a dirt path. There are many trees surrounding the elephant. There is a country setting in the background. The elephant is white with brown tusks. People can be seen riding the elephant in the dark green grass. Other people are walking along side of the path.<EOS>
test_240.jpg,<SOS>The picture is taken at a boat dock. There are people sitting in the boat. One of the people is wearing a hat and holding a basket filled with bananas. The bananas are yellow and orange. There is a tree trunk behind the people. The boat has wooden feet and a wooden dock.<EOS>
test_241.jpg,<SOS>A large red stop sign is on the sidewalk next to a crosswalk. There are cars parked along the side of the sidewalk. There is a large building across the street from the sign. There white building with windows on it next to the building.  Across the street is a sidewalk with a car driving on it.<EOS>
test_242.jpg,<SOS>A bird is sitting on a rock. The bird is brown and black in color. There are small white spots on the bird's body and feathers. Rocks are scattered around the bird. There is a slight breeze coming across the rock. Part of a tree's leaves can be seen in the back of the Bird.<EOS>
test_243.jpg,<SOS>A table has two plates of food on it. There is a white bowl of cereal on the plate. There are two glasses on the table as well. The table cloth is black.  There is another plate of soup on the other side of the black plate. The plates are sitting on top of a white tablecloth.<EOS>
test_244.jpg,<SOS>There is a elephant standing in the middle of a grassy field.  The elephant is grey in color and has big ears.  One of the elephant's trunk is touching the ground.  There are tall bushes and trees behind the elephant.  Both the front and back of the elephants are brown in color.<EOS>
test_245.jpg,<SOS>A man sits at a table eating a plate. He is sitting in front of a plate with food on it. There is a slice of pizza sitting on top of the plate. The plate is made of wood and has plates and napkins on top. The man has dark hair and is wearing a blue shirt with stripes.<EOS>
test_246.jpg,<SOS>A cat is laying on the top of a shoe. The cat is black and white and has spots on it's face. There is a white rug under the cat. The shoes are black and have silver hardware on them.  The cat looks like it is in pain.<EOS>
test_247.jpg,<SOS>A cat is laying down. The cat is brown and white. It has short whiskers and is looking off to the left. There is a teal scarf under the cat's chin. Behind the cat is a white wall.  The rug is a light brown color.  There are papers in front of the cat.<EOS>
test_248.jpg,<SOS>A man in a red jacket and black pants is standing on skis on a ski slope. There is snow all over the ground around the man. There are large pine trees in front of the man that are dark green in color. Behind the man there is a large body of snow on the side of the slope.<EOS>
test_249.jpg,<SOS>A man is skiing down a hill. He is wearing a red jacket and black pants. There are ski poles behind him.  There are trees in the background.  The snow is thick around the man.  He has sunglasses on and is holding ski poles in each hand.  His hat is white and he has sunglasses backwards.<EOS>
test_250.jpg,<SOS>A zebra is walking on the grass. There is a small fenced in area behind the zebra. The zebra has big ears and a black nose. There are tall leafless trees in the background. The sky is clear and blue with a few white clouds.  There is an ostrich nest in the grass by the fence.<EOS>
test_251.jpg,<SOS>A large black clock is hanging from a building in a city. The clock has Roman numerals and a white face. The hands of the clock are black as well. There is a window on the building behind the clock.  There are large dark blue abstract paintings on the wall of the building.<EOS>
test_252.jpg,<SOS>A white and blue phone is sitting on a speaker. There is a sheet of paper under the phone. There are flowers in front of the telephone.  There are no clouds in the sky.  The sky is blue with white fluffy clouds.  Light is reflecting off of the pillow and reflecting off the walls of the room.<EOS>
test_253.jpg,<SOS>A skateboarder is doing a trick on his skateboard. The trick is circular and he is doing it in the air. There are trees behind the guy. The sky above is blue with white clouds. There is a shadow of the guy on the skateboard from the trees.<EOS>
test_254.jpg,<SOS>A man is snow boarding down a hill. He is up in the air doing a jump with a snowboard strapped to his back. His snowboard is green and has a yellow and white design on it. There are trees in the back of the hill. The sky is very clear and blue.   The man is wearing all black and has gloves on.<EOS>
test_255.jpg,"<SOS>This image is taken inside of a room. A man is standing in what appears to be a butcher's box holding a large slice of pizza. He is attempting to eat a slice of the pizza that is in the box. The man is wearing a black short sleeve shirt, dark pants, and a white hat.<EOS>"
test_256.jpg,<SOS>A black and red train is on the train tracks. There is writing on the front of the train showing it is coming from a train yard. There are trees behind the train and wires above the train.  There are thick dark clouds in the sky above the trees.  The train is stopped on a railroad track.<EOS>
test_257.jpg,<SOS>A kitchen with white cabinets is shown. The cabinets are wooden and the appliances are white. There is a stove and refrigerator next to the kitchen sink.  A black microwave is on a shelf above the stove.  There is carpeting on the floor and a garage above the garage.<EOS>
test_258.jpg,"<SOS>A picture of a teenage girl riding a pony bus. The girl is wearing a shirt with flowers attached to it. Her hair is in a ponytail, and there are two cars parked next to her. There are trees in the background, along with a curb.<EOS>"
test_259.jpg,<SOS>This picture is taken outside on a sunny day. A black motorcycle is parked next to a red leather motorcycle rack. The motorcycle has a large black bag hanging from the handlebars. The sky is blue and has white clouds. A tall red brick building can be seen in the background of the photo.<EOS>
test_260.jpg,<SOS>There is a cake on a table. The cake has white frosting on it with red roses and pink hearts. There is a man sitting on the edge of the table wearing a red shirt. There are other people behind the man on the table.  There are curtain like decorations on the wall behind the cake.<EOS>
test_261.jpg,"<SOS>A couple of people are walking on the sidewalk in front of a red car. There are two cars next to them that have their brake lights turned on. There is a boy walking next to the boy. He has his arms crossed over his shoulder, and is wearing sunglasses. He is holding onto a red street pole.<EOS>"
test_262.jpg,<SOS>A yellow and white traffic light is next to a building. There are cars parked on both sides of the street. There is a pole with a green and white sign in front of the sign. Two people are crossing the street and there is a building directly behind the traffic light.<EOS>
test_263.jpg,<SOS>A man is surfing on a wave. He is wearing a black wet suit with a black stripe down his chest. His knees are bent as he rides the wave. In the water behind the man there is foam where the wave is coming from. The water is crashing downward.<EOS>
test_264.jpg,"<SOS>A man is standing on a baseball field. He is wearing a black shirt, white pants and a black helmet. There is a catcher standing behind him. There are people sitting in the grass behind the catcher.  Some people are standing near home plate.<EOS>"
test_265.jpg,<SOS>A clear plastic bag is sitting on the wooden table.  The bag is white with a dark blue trim around the edges.  There are various foods on the plate in front of the bag.  One of the foods is a sweet potato with browned seeds.  Another food item is a slice of cucumbers with green leaves.<EOS>
test_266.jpg,<SOS>A man is wearing skis. He is wearing black sunglasses and a black jacket. He also has goggles on. Behind him is a person wearing orange clothes. The snow has many patches of snow. Above the man is a hill covered with trees. Part of a person's body can be seen in the back of the photo.<EOS>
test_267.jpg,<SOS>A striped cat is sleeping on a white toilet bowl. The cat is black and white and has orange stripes. There is a blue towel hanging on the wall behind the cat. The shower curtain is white.  The cat has black stripes on it's belly and head. The toilet is white with a black cover.<EOS>
test_268.jpg,<SOS>There is an airplane in the sky. The plane is white and has a blue tail. There are mountains in the background behind the plane. The sky is very cloudy.  The grass around the plane is dying out.  There is a logo on the side of the plane that shows the name of the airline.<EOS>
test_269.jpg,"<SOS>A person is standing on a snow covered hill. The person is holding two ski poles in the air. There are many snow covered mountains in the distance. The sky is blue with white clouds. There is a person wearing orange pants, red jacket, black pants, and red hat.<EOS>"
test_270.jpg,<SOS>There is a bridge that is red and white in color. There are people standing on the bridge. The water is calm and looks calm as you can see the bridge's water features. There is a building that looks like a train station. The building behind the bridge has a black clock on the front of it.<EOS>
test_271.jpg,"<SOS>A man is flying a kite. The kite is yellow, blue and white in color. A woman is standing behind the man near a green fence. Part of a building can be seen in the background of the photo. A yellow frisbee is flying high in the air near the woman.<EOS>"
test_272.jpg,<SOS>A train is on the train tracks. The train has graffiti all over it. The roof of the train is white. There are shrubs and grass on the ground next to the train. The sky is blue with white clouds.  The train tracks are a reddish brown color.<EOS>
test_273.jpg,"<SOS>A tennis court is seen on a cloudy day. Two women are playing tennis. One is wearing a white tank top and white shorts. She is holding a racket in her right hand, preparing to hit the green tennis ball that is soaring towards her.<EOS>"
test_274.jpg,<SOS>A wooden desk sits against a white wall. There is a television on a stand in front of the desk. There are a couple of books that are on top of the television.  A small purple dvd player is turned on next to the player.  Along with the television and books is a wooden box with a purple top.<EOS>
test_275.jpg,<SOS>Two men are standing together on a tennis court. The men are wearing shirts and shorts. They are holding tennis rackets in their hands. Behind the men is a grassy field with trees and bushes on it.  A woman is standing beside one of the men. She is wearing a white t-shirt and blue shorts.<EOS>
test_276.jpg,<SOS>A bird is sitting on top of a wooden bench. The chair is white and made of wood. The bird is looking directly at the camera. Below the bird is a small set of stairs. The stairs are wooden and have metal railings for easy walking. The birds feathers are brown and white.<EOS>
test_277.jpg,<SOS>There is a large silver motorcycle parked on the street. There are signs posted along the side of the street that have information posted along with it. There is a green bicycle with a silver basket on the front of it. The street is a grayish color with white lines.<EOS>
test_278.jpg,"<SOS>A close-up of a car's trunk shows what appears to be a black cat. Both the trunk and the car are black. The car on the left has a blue license plate on it, and the license plate is green. Both of the cats are grey and have black noses. In the back ground you can see trees with green leaves.<EOS>"
test_279.jpg,"<SOS>A wooden fence is surrounded by tall green trees.  A wooden bench is next to the fence, and there is a wooden pallet on the other side of the fence.  Behind the pallet is a red truck sitting parked.  The truck has a yellow license plate number in the middle of the front grill.<EOS>"
test_280.jpg,<SOS>A chair sits on a black surface. The chair is black. There is a red railing on the edge of the body of water behind the chair. There are no clouds in the blue sky.  The water looks calm and void of any ships. In the distance you can see a building made of stone.<EOS>
test_281.jpg,"<SOS>A train is proceeding on the tracks. The train is orange, red, yellow, blue, and white. There is a white number on the front of the train to the left. There are two people standing on the platform next to the train. One of the people is wearing a blue jacket, blue jeans, and plaid.<EOS>"
test_282.jpg,<SOS>A man dressed in a black t-shirt and black pants is throwing a white Frisbee. The frisbee is white. The man is standing on a soccer field. There are other people scattered about. There is a building to the right of the photo. The ground is wet.<EOS>
test_283.jpg,"<SOS>A red bicycle is parked on the street. There is a sticker on the front of the bike stating ""Dog Bicycles"" on the window. There are street signs on the building behind the bike. The street has white lines painted on it and there is a black tire on the tire. The tires on the bike are black.<EOS>"
test_284.jpg,"<SOS>A man on a skier's bike is seen on a ski slope on a bright sunny day. The man wears dark pants and a dark jacket. His helmet and goggles are propped up on the back of the bike. Other people can be seen in the background, including a man in a red jacket and a woman in a black jacket.<EOS>"
test_285.jpg,<SOS>The image is of a street that has two street lights on top of each other. The lights are green and short. There is a stop sign on the top of the pole that says 34th street and another sign that says the opposite way. The sky above the street is gray and has white clouds in it.<EOS>
test_286.jpg,<SOS>A man is crouched over a wood fence. There is a cat sitting on top of the fence. The man has sunglasses on and the cat is wearing a black helmet. There are other people in the background.  The fence has wires wrapped around it.<EOS>
test_287.jpg,<SOS>There are three people standing on the beach. There is a picture on the front of the photo. There are two men in the foreground. They are wearing baseball caps. The men are wearing black pants and shirts. Behind them is a group of kids.   A fence is behind the people.<EOS>
test_288.jpg,<SOS>There is a large airplane in the sky. The airplane has a large propeller on top of it. There are small propellers on the tail of the airplane. There is smoke coming out of the nose of the plane. The sky is very cloudy and gray. The landing gear on the airplane is down.<EOS>
test_289.jpg,<SOS>A lot of people are standing around a large metal train. There is a woman standing next to the train with a red dress. There are many more people standing around the train.  The train has lights on top of it.<EOS>
test_290.jpg,<SOS>The image is of a body of water. There are two people sitting in the water. One of the people is holding a white surfboard. The other person is facing away from the water with his back to the camera. The water has many waves in it.    There are small waves next to the shore.<EOS>
test_291.jpg,<SOS>This is a picture of a room. There are shelves on both sides of the room. The shelves are made of wood. The wood on the shelves is dark green. There is a basket on the floor by the shelves. The basket has toiletries on it. The toiletries are red and yellow.<EOS>
test_292.jpg,"<SOS>A man in a black shirt, and cap, is holding a red frisbee. The man is playing tennis. He has blond hair. There is a row of trees behind the man. Tall green trees are on the other side of the trees. A white building can be seen in the background of the photo.<EOS>"
test_293.jpg,<SOS>There is a picture of a cat on a TV screen. The cat is black and white and has a white collar around its neck. The screen is on. There is a white keyboard in front of the cat. There are shelves under the cat on the wall.  The cat's tail is hanging over the bottom of the screen.<EOS>
test_294.jpg,<SOS>A man is pulling a cow out of a pit on a motorcycle. He has on a white shirt and black pants and is riding the cow backwards on a black horse. The horse and man are both wearing helmets. There are many cheering on the horse as the man leaps in the air towards the camera wearing a helmet.<EOS>
test_295.jpg,"<SOS>There are people standing on the beach watching a man surf. The man is wearing a white shirt, black shorts, and a white surfboard. There are bikes in the water behind the people. There is a small hill in front of the people that is covered in dirt.  There are green and brown tides in the sky.<EOS>"
test_296.jpg,"<SOS>There is a wooden table with a pile of food on it. There is a red, white and blue bowl on the table. Next to the red and white bowl, there is a vase with flowers and fruit on top of it. The shelf on the left has a bunch of pictures and crafts supplies on it as well as a wooden coffee table.<EOS>"
test_297.jpg,<SOS>A woman is holding a piece of food in her left hand and eating it with her right hand. She is wearing a blue watch on her wrist and silver necklace. There is another plate on the table next to her with food that is yellow in color. There are pieces of fruit on top of the plate.<EOS>
test_298.jpg,<SOS>A red and white double decker bus is driving down the street. There are trees lined up along the side of the road behind the bus. There is a field of grass between the two lanes of traffic on the road.  Vehicles are parked in front of the bus on the field.  The trees are lush and green.<EOS>
test_299.jpg,<SOS>A picture of a man performing a trick on a skateboard. The skateboard is black and white. There is a white rope hanging from the edge of the board. The man is wearing a white shirt and black shorts. He has one hand on the board and the other arm on his hip.<EOS>
test_300.jpg,<SOS>This is a picture of a plane. The plane is red and white. The sky is mostly cloudy and blue. There are clouds in the sky. The clouds are filled with white stars. The airplane is flying in the air. The nose of the plane has two small propellers. The propellers are pointing up.<EOS>
test_301.jpg,<SOS>A man in a blue capitol building is standing in front of a van that has a blue van in it. There is a white van on the other side of the van. There are boxes on top of the blue van.  The man in the van is wearing a gray shirt and white pants.<EOS>
test_302.jpg,<SOS>A woman is smiling and pointing towards a dog that is standing on her left. The dog is brown and black with a large pepper on its head. It has a large collar on and is wearing a white halter top and blue jean shorts.<EOS>
test_303.jpg,<SOS>A little girl is giving a baby something. The baby is wearing a pink shirt and blue jeans. There is a plate with food inside of it. There appears to be a piece of pizza in front of the little girl. There are bubbles in the water behind the plate.  The little girl appears to have blonde hair.<EOS>
test_304.jpg,<SOS>A person is skateboarding down a small hill. The person is wearing a black long sleeve shirt and black pants. There is a person standing in front of a building that has a yellow hydrant hanging on the wall. They are on a skateboard that is off-road.<EOS>
test_305.jpg,<SOS>A kite is in the sky above a beach. The sky is clear and blue. There are few people walking in the beach. Most of the people are standing on the sand with their cell phones pointed up. In the distance are houses with green roofs.<EOS>
test_306.jpg,<SOS>A baby is eating a donut. The baby is wearing a bright pink sweater and a blue hat. She appears to be having fun. There is a bite of the donut on the baby's tongue.  The baby appears to have cramps on her face.  A toothbrush can be seen inside of the toothbrush. The toothbrush is red and green.<EOS>
test_307.jpg,<SOS>This is an image of a vintage plane. The plane is red and white. There are small propellers on the back of the plane. There is a green and yellow star on the fuselage. The grass around the field is very green and healthy. The trees in the distance behind the plane are very tall and green.<EOS>
test_308.jpg,<SOS>A white truck is parked on the side of a street. There is a black passenger door behind the truck. There are tires on the truck as well as on the black passenger bus. A person is standing in front of the truck holding an orange and blue umbrella.<EOS>
test_309.jpg,<SOS>A person surfing in the ocean is hit by a wave.  The wave that the person is surfing in front of is white.  There are many smaller waves in the background.  It looks like there is some sort of safety net in place.  Nobody is on the surfboard. The water is blue.<EOS>
test_310.jpg,<SOS>A bear is holding a large log. The bear is brown with patches of brown patches. There are multiple trees around the bear. There is a large tree trunk behind the bear holding the log.  The bear appears to be in a happy state.  There are many leaves on the tree trunk.<EOS>
test_311.jpg,<SOS>A red fire hydrant is next to a black metal fence. There is black dirt on top of the hydrant. There are black marks across the ground.  The hydrant has two metal chains hanging from it. The chains are red with black spots.  There is a patch of dirt that is sticking out of the dirt.<EOS>
test_312.jpg,<SOS>A table has two plates of food on it. There is a man sitting at the table wearing a white plate and glasses. There are also two glasses and forks on the table.  A large pizza is sitting on top of a white place mat.  There is also a large container of brown meat and cheese.<EOS>
test_313.jpg,<SOS>Two men are riding motorcycles down the street. One of the motorcycles is red. The other motorcycle is white. Both of the men are wearing helmets. There are many people sitting on the sidewalk. There is a large green tree to the left of the people.<EOS>
test_314.jpg,<SOS>A cop in a silver and black jacket and blue jeans is riding a motorcycle down the street.  The cop is wearing sunglasses.  He is smiling.  There are many cars on the road.  Nobody is in the car.  A tree casts a shadow on the sidewalk.  Two traffic lights are lit up on the right side.<EOS>
test_315.jpg,<SOS>The sky is cloudy and gray. There is a white airplane parked on the ground. There are stairs leading up to another building.  A person is standing on the sidewalk next to the airplane.  The umbrella on the airplane is blue and white.  There is black lettering on the side of the umbrella.<EOS>
test_316.jpg,<SOS>There is a yellow building with a black roof. There is a pizza box on the ground in front of the building. There are two people walking on the sidewalk. there is a white sign with black writing on it.  There are bottles of soda on top of the pizza box.<EOS>
test_317.jpg,<SOS>A train is on the tracks. The train is dark black and white with some trees on it. There is a woman standing on the side of the train. There are leaves of trees on the ground behind the woman.  The train tracks are covered in dust and dirt.<EOS>
test_318.jpg,<SOS>A black desk with a laptop on top of it sits against a white wall. There is a black keyboard and monitor on the desk. Next to the monitor is a large white book bag. There are red pillows next to the laptop on the right side of the wall.<EOS>
test_319.jpg,<SOS>A brown and black cow is standing in a field. There are tall leafless trees behind the cow.  There is a fence surrounding the field.  The cow is facing away from the camera.  In the front of the photo is a small bush with no leaves.  No other animals are visible.<EOS>
test_320.jpg,<SOS>A black pole has a fence in front of it. There is a brick building behind the fence.  The fence has a yellow and white sign with black letters on it.  One of the signs has an arrow pointing up in the air.  A small brown bird is sitting on the side of the fence with it's wings spread out.<EOS>
test_321.jpg,<SOS>A large brown bird is standing on some grass. The bird is black and white and has two wings. The back of the bird is brown.  The wings are spread wide  and the  bird is yellow.  There are leaves on the grass around the bird. The day is overcast and the sky is gray.<EOS>
test_322.jpg,<SOS>A black and white picture of a zebra standing in a field. The zebra is looking up towards the camera. There are tall weeds in the field behind the zebra. The zebras are standing in front of tall grass. The sky is blue with white clouds in it.<EOS>
test_323.jpg,<SOS>A bed is in the corner of a room. There are floral designs painted on the bed. There is a wooden table in between the bed and a white pillow. The bed has a grey comforter on the end of it.<EOS>
test_324.jpg,<SOS>A train is on the tracks. There are many people on the train. The train is red. There is a sign on the platform. The sign is yellow. The platform is covered in cement. The ground beneath the train is dirt. The sky above is blue.There are many lights on the overhead bridge.<EOS>
test_325.jpg,<SOS>A puppy is sitting in the mirror of a car. The mirror is black. The sun is shining very brightly in the window. There is a tree trunk in front of the mirror. The dog is brown and has big black eyes.  The road the dog is sitting on is paved.<EOS>
test_326.jpg,<SOS>A woman with brown hair and wearing a blue shirt is sitting at a table. She is holding a slice of pizza on a white plate. A black and green casserole dish is sitting on top of the plate. Part of a person's body can be seen behind the table. A person's shadow is on the table of food.<EOS>
test_327.jpg,<SOS>A man is standing in front of a table and wearing a black suit. He is taking a swab from his hand and is putting it in his pocket. Two other men are standing behind him in the background. Part of a red cooler can be seen on the table near the men.<EOS>
test_328.jpg,<SOS>A birthday cake is sitting on a green tray. The cake has white frosting and green leaves on it. A bike is parked beside the tray. A black bag is beside the bike.  The trees are bare and the sky is blue with white clouds.  A woman is holding a shopping bag and holding it in her left hand.<EOS>
test_329.jpg,<SOS>A wooden shelf is empty with a lot of wooden on it. There is a white wooden spoon sticking out of the bottom half of the shelf. There are wooden shelves above the shelf with a window on them. The sky above is dark and cloudy.  There is some light shining through the wooden shelves.<EOS>
test_330.jpg,<SOS>A person is jumping on a skateboard. The person is wearing black pants and a white long sleeve shirt. She is holding the skateboard in her right hand. Her left hand is above her head. The skateboarder is green with white wheels. Shadows are cascading down the ramp from the person.<EOS>
test_331.jpg,<SOS>There is a polar bear in the water. The polar bear is big and white. The bear has big paws. The water is calm and clear. There are rocks on the shore by the bear. The reflection of the bear on the water is reflected in the rocks. The sea is blue.<EOS>
test_332.jpg,<SOS>A herd of sheep are grazing on the grass in a path. The path has gravel surrounding it. There is a fence around the sheep to the left of the sheep. There are small trees to the right of the fence. The sheep have white faces. The sky above the sheep and grass is gray.<EOS>
test_333.jpg,"<SOS>A man in a blue shirt, and tie is holding a replica bat in his right hand.  The man is wearing a tie around his neck.  There are two other men in the photo kneeling on the ground behind the bench.  A woman with blond hair is standing near the bench holding a towel up.<EOS>"
test_334.jpg,<SOS>A woman with light brown hair and glasses is sitting on a brown leather chair. The woman is wearing a turquoise shirt and black pants and is smiling. There are two glasses on the woman and two chairs behind her. On the other side of the woman there is a brown wooden table and green wall.<EOS>
test_335.jpg,<SOS>This is a picture of a patio area. The patio area is very colorful. There is a green and yellow umbrella that is on the ground. There are some people sitting on top of the purple umbrella. Some of the people are bathing in the pool. The pool is light brown and has a white line on it.<EOS>
test_336.jpg,<SOS>A stop sign is shown and it is red with white letters. There is a large building in the distance behind the sign. There are street signs on poles in front of the building. One of the signs says STOP and the other says AVENUE. The sky is partly cloudy but is mostly blue with white clouds.<EOS>
test_337.jpg,<SOS>A bathroom is shown. The sink is white and the faucet is silver. There is a mirror above the sink. There are also two doorways in the bathroom. The mirror is also above the toilet.  The floor is made of tile.  A white toilet is in the corner of the room.<EOS>
test_338.jpg,"<SOS>A boy in a red jacket and black pants stands on a snow covered hill with his right hand on the snow. The boy is wearing goggles, a helmet and ski poles. Trees in the background are covered with snow. A tall boy wearing glasses and a dark jacket stands near the boy on the right.<EOS>"
test_339.jpg,<SOS>The sky is blue with white clouds in it. There is a silver airplane in the sky. The airplane has propellers on it. The plane is flying high up in the air. There are claws on the nose of the plane.  There is metal wires going from the nose up above the airplane.<EOS>
test_340.jpg,"<SOS>A black and white cat is standing on top of a cat litter box.  The cat is black with white markings on the front of the head and front legs.  Its ears are pointed up in the air.  There is a white wall behind the cat.   The litter box is on a hardwood floor, and is in front of a brick wall.<EOS>"
